,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method_code,method,state,county,date_of_last_change,cbsa_code
5469,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-17,22:00,2020-02-18,06:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5470,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-17,23:00,2020-02-18,07:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5471,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,00:00,2020-02-18,08:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5472,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,01:00,2020-02-18,09:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5473,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,02:00,2020-02-18,10:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5474,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,03:00,2020-02-18,11:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5475,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,04:00,2020-02-18,12:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5476,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,05:00,2020-02-18,13:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5477,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,06:00,2020-02-18,14:00,17.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5478,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,07:00,2020-02-18,15:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5479,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,08:00,2020-02-18,16:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5480,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,09:00,2020-02-18,17:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5481,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,10:00,2020-02-18,18:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5482,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,11:00,2020-02-18,19:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5483,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,12:00,2020-02-18,20:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5484,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,13:00,2020-02-18,21:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5485,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,14:00,2020-02-18,22:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5486,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,15:00,2020-02-18,23:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5487,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,16:00,2020-02-19,00:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5488,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,17:00,2020-02-19,01:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5489,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,18:00,2020-02-19,02:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5490,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,19:00,2020-02-19,03:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5491,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,20:00,2020-02-19,04:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5492,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,21:00,2020-02-19,05:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5493,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,22:00,2020-02-19,06:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5494,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-18,23:00,2020-02-19,07:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5495,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,00:00,2020-02-19,08:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5496,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,01:00,2020-02-19,09:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5497,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,02:00,2020-02-19,10:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5498,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,03:00,2020-02-19,11:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5499,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,04:00,2020-02-19,12:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5500,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,05:00,2020-02-19,13:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5501,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,06:00,2020-02-19,14:00,13.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5502,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,07:00,2020-02-19,15:00,18.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5503,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,08:00,2020-02-19,16:00,14.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5504,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,09:00,2020-02-19,17:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5505,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,10:00,2020-02-19,18:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5506,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,11:00,2020-02-19,19:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5507,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,12:00,2020-02-19,20:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5508,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,13:00,2020-02-19,21:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5509,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,14:00,2020-02-19,22:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5510,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,15:00,2020-02-19,23:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5511,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,16:00,2020-02-20,00:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5512,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,17:00,2020-02-20,01:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5513,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,18:00,2020-02-20,02:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5514,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,19:00,2020-02-20,03:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5515,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,20:00,2020-02-20,04:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5516,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,21:00,2020-02-20,05:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5517,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,22:00,2020-02-20,06:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5518,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-19,23:00,2020-02-20,07:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5519,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,00:00,2020-02-20,08:00,1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5520,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,01:00,2020-02-20,09:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5521,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,02:00,2020-02-20,10:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5522,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,03:00,2020-02-20,11:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5523,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,04:00,2020-02-20,12:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5524,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,05:00,2020-02-20,13:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5525,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,06:00,2020-02-20,14:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5526,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,07:00,2020-02-20,15:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5527,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,08:00,2020-02-20,16:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5528,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,09:00,2020-02-20,17:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5529,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,10:00,2020-02-20,18:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5530,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,11:00,2020-02-20,19:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5531,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,12:00,2020-02-20,20:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5532,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,13:00,2020-02-20,21:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5533,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,14:00,2020-02-20,22:00,1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5534,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,15:00,2020-02-20,23:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5535,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,16:00,2020-02-21,00:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5536,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,17:00,2020-02-21,01:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5537,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,18:00,2020-02-21,02:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5538,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,19:00,2020-02-21,03:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5539,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,20:00,2020-02-21,04:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5540,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,21:00,2020-02-21,05:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5541,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,22:00,2020-02-21,06:00,25.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5542,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-20,23:00,2020-02-21,07:00,32.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5543,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,00:00,2020-02-21,08:00,35.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5544,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,01:00,2020-02-21,09:00,22.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5545,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,02:00,2020-02-21,10:00,21.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5546,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,03:00,2020-02-21,11:00,28.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5547,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,04:00,2020-02-21,12:00,24.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5548,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,05:00,2020-02-21,13:00,20.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5549,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,06:00,2020-02-21,14:00,23.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5550,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,07:00,2020-02-21,15:00,26.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5551,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,08:00,2020-02-21,16:00,14.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5552,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,09:00,2020-02-21,17:00,15.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
5553,53,053,0024,88101,5,47.22634,-122.46256,WGS84,PM2.5 - Local Conditions,2020-02-21,10:00,2020-02-21,18:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Washington,Pierce,2020-05-27,42660
